"Gene","Global","Intra","CellType"
"SLC12A9",0.371720551064541,1501902298471150,"nk cell"
"SLC17A9",0.0634354545987502,228278446.457426,"nk cell"
"SLC36A4",0.569206124131492,0.0762351940451135,"nk cell"
"SLC39A10",0.66068790696289,0.246917496709282,"nk cell"
"SLFN13",0.0798259297245819,7295713698238339,"nk cell"
"SNORD3A",0.893625103439998,6335066879319212,"nk cell"
"SNORD3B-1",0.195256768342086,134670120191.817,"nk cell"
"SNORD3B-2",2481168729205446,11445294067218904,"nk cell"
"SNTB1",0.20480027362845,680598994.089439,"nk cell"
"SPECC1",0.339185302638795,13676809403.6915,"nk cell"
"SPI1",1.07326967624243,0.00964364537447677,"nk cell"
"SPIDR",0.625037232655995,0.193019808728666,"nk cell"
"SPN",0.73794356693565,4.78345732719287,"nk cell"
"SPTLC2",1.23520099460377,0.256868267352704,"nk cell"
"SRGAP2",0.426313932517412,0.0432597634026455,"nk cell"
"STAB1",0.31128998301765,NA,"nk cell"
"STAG3L3",0.177556794709175,8478951080.96339,"nk cell"
"SUGP2",1.24713457970931,0.827107083210995,"nk cell"
"SULT1A3",4291405990860928,695481839975.24,"nk cell"
"SYK",2.04394750486419,0.202786644301564,"nk cell"
"SYNE3",0.396527374011054,3717823507445.69,"nk cell"
"TAF10",0.761696920433216,0.327584780066107,"nk cell"
"TBC1D10C",0.599773999771575,3.51965292491202,"nk cell"
"TBX21",39637405122181096,1.19479223014721,"nk cell"
"TBXAS1",0.790857383705333,0.210148341437429,"nk cell"
"TCOF1",0.482815753216134,0.173631605615767,"nk cell"
"TET2",1.21519818754674,0.348165684485194,"nk cell"
"TFEB",0.301741043937459,0.200802326898217,"nk cell"
"TFEC",0.408334183115465,NA,"nk cell"
"TLR4",0.378901790113513,NA,"nk cell"
"TMC8",0.498656917647173,1.28562943900066,"nk cell"
"TMEM107",0.463080600907153,12424135490158310,"nk cell"
"TMEM170B",0.186255432010683,NA,"nk cell"
"TMIGD2",11319176247897406,4915322343630178,"nk cell"
"TMPO-AS1",8317450822027600,5453370448030840,"nk cell"
"TNFAIP8L2",0.170905944567625,4546366258402614,"nk cell"
"TNFSF13",2768524451785809,4444504995.82584,"nk cell"
"TNRC18",0.728116614281267,0.135114160272744,"nk cell"
"TPTEP2",0.121201041234135,2026466474919.09,"nk cell"
"TRAPPC5",0.0828267315666004,253994801.003802,"nk cell"
"TRIM14",0.437225350264115,0.155626053165534,"nk cell"
"TSPAN32",0.0726003368112171,2583568504786072,"nk cell"
"TTC7A",0.35411931320032,6399132847.21266,"nk cell"
"TXK",0.132056008279371,7.710849212736,"nk cell"
"TXLNGY",0.629813951971537,0.349700911523497,"nk cell"
"TYK2",0.399141683390338,0.118914321513365,"nk cell"
"UBXN11",0.244965504249532,286443045420.837,"nk cell"
"UNC13D",0.437544918123623,0.192060544017876,"nk cell"
"UNC93B1",0.54286160948257,0.0330444062317463,"nk cell"
"USP24",0.683492347729922,0.233584689607702,"nk cell"
"USP28",0.154105905254244,4566162829576604,"nk cell"
"USP9Y",0.209613084761395,0.312715866185355,"nk cell"
"UTY",0.441509777723531,0.226205601453956,"nk cell"
"VAV3",0.71414131369541,1.013107863629,"nk cell"
"VCAN",0.411128694705129,NA,"nk cell"
"WASH3P",0.234669469933357,4104880728460124,"nk cell"
"WASH5P",0.226648362947066,2128662611223081,"nk cell"
"WASHC2C",0.489962348479326,0.157621013286623,"nk cell"
"WDFY2",0.532473298077462,0.139728094684963,"nk cell"
"WDFY4",0.15441147608172,NA,"nk cell"
"WDR74",0.666891643983683,0.297977667404281,"nk cell"
"WDR81",0.119458404011366,8584593704919032,"nk cell"
"WDR83OS",4882154681921342,30381889618303284,"nk cell"
"YEATS2",0.210666268608323,3280787277884202,"nk cell"
"Z93241.1",0.157398948922411,808035454.013449,"nk cell"
"Z93930.2",0.352546821691505,3141897619187010,"nk cell"
"Z97192.3",15457485602028884,416476285.334374,"nk cell"
"ZAP70",6277660076622571,1.702328403587,"nk cell"
"ZBTB37",0.150503809186983,8920562990026779,"nk cell"
"ZCWPW2",3196129753273586,1206740867.99583,"nk cell"
"ZDHHC20",0.674450292507671,0.25081825063349,"nk cell"
"ZEB2-AS1",11529885253897428,19930845466.9414,"nk cell"
"ZFY",0.228436133610937,90272811.5145256,"nk cell"
"ZMYND8",1.0900314203509,0.353959666000805,"nk cell"
"ZNF276",0.292407186476494,0.487204449353771,"nk cell"
"ZNF445",0.318577791029399,17517905456475.4,"nk cell"
"ZNF808",0.0904267415543862,6290436137282690,"nk cell"
"ZYX",1.51291655701371,1.17874559156222,"nk cell"
"AC003681.1",0.201861167512993,0.117644083418669,"memory b cell"
"AC004687.1",0.827802233964366,1.07894047562686,"memory b cell"
"AC007384.1",0.106109876782267,0.134066835096708,"memory b cell"
"AC007952.4",29271504091958036,11665679306119222,"memory b cell"
"AC008038.1",1.7603574449394,2796647163471.7,"memory b cell"
"AC008735.2",20516966999736752,143777191.031482,"memory b cell"
"AC009951.1",0.234394599783039,12326187072.0161,"memory b cell"
"AC010997.6",0.0670546851563714,NA,"memory b cell"
"AC011446.2",7989292985395830,168422551.422625,"memory b cell"
"AC016739.1",0.0861209524659662,11855026868281300,"memory b cell"
"AC017104.1",1280139287.62694,20407707663659.3,"memory b cell"
"AC020656.1",0.385572285126138,0.521182490385039,"memory b cell"
"AC020911.2",0.237908846735509,1936216496057455,"memory b cell"
"AC024293.1",1.28737429926525,688557617912402,"memory b cell"
"AC025164.1",0.460750279177909,2.14103393465892,"memory b cell"
"AC025171.2",0.0751281224075245,536499169.670842,"memory b cell"
"AC087239.1",0.244669580499136,0.228652730097238,"memory b cell"
"AC096667.1",0.124307652759049,318194304.781995,"memory b cell"
"AC103591.3",0.319474002881377,0.678232547018231,"memory b cell"
"AC109326.1",1.82106382076563,7.84543554725653,"memory b cell"
"AC116533.1",0.376410573029666,0.721082672119828,"memory b cell"
"AC119396.1",13055366074802476,7297954164882.52,"memory b cell"
"AC127502.1",0.0890358261624493,102459409219.193,"memory b cell"
"AC243960.1",0.129368485653651,0.512352976179689,"memory b cell"
"AC245014.3",0.664351880584268,1.79579828375421,"memory b cell"
"AC245060.7",0.131704305006922,6538489478735502,"memory b cell"
"AC245297.3",0.408036526608886,0.358933658731393,"memory b cell"
"ACSF3",0.282261928496146,0.276667318805991,"memory b cell"
"AD000090.1",5004487006035168,9138046799.23516,"memory b cell"
"ADA2",0.780498932613356,0.317615826066659,"memory b cell"
"ADAMTS2",0.285198250091392,NA,"memory b cell"
"ADCY7",0.525183178373249,0.167754884918085,"memory b cell"
"ADGRG5",6527919272.68276,50479685921662,"memory b cell"
"ADRB2",0.306905329415018,0.110123363437865,"memory b cell"
"AF213884.3",8449390817596.45,1873259527730.29,"memory b cell"
"AFF3",0.125011274409862,8.61222204885694,"memory b cell"
"AGTRAP",1.11137379761325,0.136503035983475,"memory b cell"
"AIF1",0.665328466763105,4718594132.54815,"memory b cell"
"AL021155.2",22407300251764360,14982379733163198,"memory b cell"
"AL133415.1",0.0798497198052873,1113261785.7705,"memory b cell"
"AL138963.3",7623324939609508,0.211081592695769,"memory b cell"
"AL354733.3",0.165307771974012,0.26132230771977,"memory b cell"
"AL355922.1",4392027702554099,NA,"memory b cell"
"AL365475.1",21241433218988.4,NA,"memory b cell"
"AL450998.2",0.181332900862125,0.14890733632027,"memory b cell"
"AL627171.1",0.117924365550999,0.242124193655169,"memory b cell"
"AL662899.2",72845579376102432,1700478980764.66,"memory b cell"
"AL669831.1",6246349868831046,4689087793561723,"memory b cell"
"ALDOA",0.5895133366526,0.525176051601546,"memory b cell"
"ALOX15B",0.140699029863452,NA,"memory b cell"
"AMPH",0.136828409644336,NA,"memory b cell"
"ANKRD13D",1.76057945827437,0.644777315147734,"memory b cell"
"AOAH",0.54187528759595,0.0152609592137555,"memory b cell"
"AP003733.4",0.142161695359575,0.0165792290284308,"memory b cell"
"AP1B1",0.720812447271994,0.523893011910809,"memory b cell"
"AP4E1",0.167426966504327,0.10751135303187,"memory b cell"
"APAF1",0.363087924574715,0.0851762463250187,"memory b cell"
"APOBEC3G",0.215827886969257,0.292148026338983,"memory b cell"
"APOBR",0.354721205726258,0.00789496309121116,"memory b cell"
"ARHGAP27",0.451268223112769,0.220273890674472,"memory b cell"
"ARHGAP4",1.28731514186505,0.766359669685026,"memory b cell"
"ARHGEF2",1.10994338268055,0.498394435870445,"memory b cell"
"ASCL2",0.0681874882292357,NA,"memory b cell"
"ASGR1",0.245612426370982,NA,"memory b cell"
"ASGR2",0.121662673142813,98444013.7202574,"memory b cell"
"ATAD2B",0.527993875023236,0.279064233149482,"memory b cell"
"ATAD5",0.0837974490721123,1652568716016644,"memory b cell"
"ATP13A1",0.212305423637568,0.10232365785984,"memory b cell"
"ATP2B1-AS1",1.89533859032544,1.71055430120335,"memory b cell"
"ATP6V0A2",0.216241665315645,0.217340760737607,"memory b cell"
"ATP6V0C",0.142238494483085,0.173397669452397,"memory b cell"
"ATP8B4",0.197107461078128,0.0230009987396087,"memory b cell"
"AZU1",6295687562758805,9336026372124820,"memory b cell"
"BAHCC1",0.0556904949113936,100649547.171904,"memory b cell"
"BCL11A",0.233746492499287,9.2875678051267,"memory b cell"
"BEST1",0.281139113866854,0.0555567900351732,"memory b cell"
"BLK",0.0873694195224229,64.3411999549996,"memory b cell"
"BMS1P1",0.0846088960132862,4964423627566632,"memory b cell"
"BRI3BP",0.276394770024337,0.165126397036005,"memory b cell"
"BTK",0.473638570221526,1.06591471904609,"memory b cell"
"BTN3A3",0.112803839148036,0.127838067918189,"memory b cell"
"BX284668.5",0.153117966930628,0.0914096719365427,"memory b cell"
"C11orf21",0.0901775095892037,44229886.4721689,"memory b cell"
"C17orf49",657098987.118556,4322948817418098,"memory b cell"
"C1orf162",2.01670023273249,1.12128055077654,"memory b cell"
"C21orf58",5656123185926562,761666377.156355,"memory b cell"
"C5orf30",0.124028209996279,43355101805.2734,"memory b cell"
"CABIN1",0.389796017534722,0.38224275246046,"memory b cell"
"CALHM6",0.155113075743812,0.17943125624334,"memory b cell"
"CARD11",177878820.755423,0.27361534640462,"memory b cell"
"CARD9",0.0826762175341904,12191135727.2779,"memory b cell"
"CASP1",0.789063324889967,0.282546555884207,"memory b cell"
"CCDC88A",1.03495277930529,0.173427805808191,"memory b cell"
"CCDC88B",0.863912501507522,0.534403678053318,"memory b cell"
"CCDC88C",1.18248490014928,1.0109572237791,"memory b cell"
"CCL3",0.468902598380955,0.193955949077748,"memory b cell"
"CCR1",0.24235972198859,0.0118984790466489,"memory b cell"
"CCR2",2062823019476938,33517787699.5121,"memory b cell"
"CD14",0.465011275091843,NA,"memory b cell"
"CD163",0.44012172874662,NA,"memory b cell"
"CD180",0.119935956698142,0.449908838302801,"memory b cell"
"CD1D",0.17602559663429,2014529211.74091,"memory b cell"
"CD244",35483798227162964,NA,"memory b cell"
"CD247",3893001104746554,NA,"memory b cell"
"CD300A",0.285978325654562,0.0533823708505866,"memory b cell"
"CD300C",0.0691765493538514,13368661966.8956,"memory b cell"
"CD302",0.572371120407673,NA,"memory b cell"
"CD33",0.231689512869807,0.00424418291741921,"memory b cell"
"CD38",0.129388563926548,0.0190037444226662,"memory b cell"
"CD68",0.20044368168177,0.014927405115352,"memory b cell"
"CD7",0.157833751856796,0.145115272008892,"memory b cell"
"CD79B",0.227893900802854,5864938070833.96,"memory b cell"
"CDK11A",0.445954602122281,0.409878406616437,"memory b cell"
"CDK5RAP3",0.13812781766058,0.205402084350375,"memory b cell"
"CDK6",0.229838918674443,0.0702731840121278,"memory b cell"
"CEBPA",0.214187471777923,0.00954845759283244,"memory b cell"
"CEP78",0.144108465774289,0.0554565735146797,"memory b cell"
"CES1",0.203815297736009,0.0243566060619993,"memory b cell"
"CFP",2835902512687361,NA,"memory b cell"
"CHFR",0.403437387949754,0.179177901223419,"memory b cell"
"CHST11",0.533415318908471,0.226278877726117,"memory b cell"
"CHST12",0.419617996454652,0.303165489415137,"memory b cell"
"CLASP1",0.38565611780989,0.162822580730219,"memory b cell"
"CLCN7",0.349789539442727,0.176901566010513,"memory b cell"
"CLEC11A",0.251832589367391,0.0338050303184902,"memory b cell"
"CLEC12A",0.334578050134217,NA,"memory b cell"
"CLIC3",3722044432216044,0.0138277498370443,"memory b cell"
"CLK2",0.186670795665794,0.0991452831434143,"memory b cell"
"CLN3",0.0736636250561445,119785989.347798,"memory b cell"
"CLSTN3",0.0745397752805851,1972875156520799,"memory b cell"
"CNTRL",2.73335860926825,387284140200.062,"memory b cell"
"COMMD9",0.454176182818502,0.16706121361139,"memory b cell"
"COQ7",0.367024871825631,0.603079095308478,"memory b cell"
"COX16",0.216071265855008,0.117459252789613,"memory b cell"
"CPT1A",0.923371557392102,0.230750763784475,"memory b cell"
"CTBP1",1.60291201677995,0.874177136805449,"memory b cell"
"CTSW",0.165366531759823,0.00554309561626294,"memory b cell"
"CX3CR1",14723122717622638,NA,"memory b cell"
"CXorf21",0.144631065593502,2793101604.65063,"memory b cell"
"CXXC5",0.556708212046997,1.79761373690057,"memory b cell"
"CYBB",0.713021252676481,1561227208701148,"memory b cell"
"DCTN4",0.981323389227034,0.364270616982035,"memory b cell"
"DEFA3",9715199052336126,905870404744.352,"memory b cell"
"DEFA4",5976211054652577,121565095391.292,"memory b cell"
"DENND1A",0.210229121952034,0.0630042639401652,"memory b cell"
"DENND2D",0.376354650885722,0.280236228818633,"memory b cell"
"DGKG",4499173308759024,7164967005896028,"memory b cell"
"DGKZ",1.8942098012485,0.258146861292309,"memory b cell"
"DIAPH2",1.0765774096835,0.598416319656761,"memory b cell"
"DIP2A",0.816354363776435,0.200158747218022,"memory b cell"
"DLEU2",0.392642814473896,0.0681246084085736,"memory b cell"
"DMXL2",0.358547930538795,0.0221784976056064,"memory b cell"
"DNAJC13",0.456376401151007,0.145370804892165,"memory b cell"
"DOCK11",1.61280396263142,0.987416126711527,"memory b cell"
"DOK2",0.704957853183801,0.0597389971102508,"memory b cell"
"DPYD",0.813845548402861,0.0847818602039147,"memory b cell"
"DUSP6",0.737052535937444,0.114113184064124,"memory b cell"
"E2F3",0.519165265727758,0.151815020571865,"memory b cell"
"EEF1G",0.0843865131221778,6359999746133636,"memory b cell"
"EFCAB2",0.16086171842379,0.0574295188205176,"memory b cell"
"EFTUD2",0.431538275076921,0.144609742195654,"memory b cell"
"EHBP1L1",1.48618038185824,0.621792414167334,"memory b cell"
"EIF4A1",1.51892674710418,0.701747840584634,"memory b cell"
"ELANE",33994253397688.5,3644305547189152,"memory b cell"
"ELMO1",0.729843208877565,0.680115217903048,"memory b cell"
"EMILIN2",0.486993928899037,0.076973287448582,"memory b cell"
"EOMES",8911189543.64595,NA,"memory b cell"
"EPS15L1",0.258137233983212,0.236651322161497,"memory b cell"
"EREG",0.363354469755606,NA,"memory b cell"
"ETV6",1.45301790491638,0.985228085571755,"memory b cell"
"FAM111A",0.817989516281959,0.252128059588895,"memory b cell"
"FAM117A",0.228269620712731,0.378878748276917,"memory b cell"
"FAM129C",3685851847616710,1.0871749147232,"memory b cell"
"FAM198B-AS1",0.0764773726852971,NA,"memory b cell"
"FAM30A",5923141555453646,6910290956926026,"memory b cell"
"FANCA",37789227626.366,90886483146493504,"memory b cell"
"FCGR3A",0.417371720775202,NA,"memory b cell"
"FCN1",0.175815350255351,NA,"memory b cell"
"FCRL6",1588229192.3529,200597870.508237,"memory b cell"
"FCRLA",2840074323741721,1.46664854207285,"memory b cell"
"FES",0.393714452751266,0.0170328932315403,"memory b cell"
"FGD2",0.420004980298678,1.11859699040148,"memory b cell"
"FGFBP2",9893955123451392,NA,"memory b cell"
"FGL2",0.50066394351148,0.186806195598425,"memory b cell"
"FGR",1.16482575248069,0.0823591109220347,"memory b cell"
"FLI1",2.07236086883584,1.45514561243857,"memory b cell"
"FLT3",1274930627696.13,3392013513921940,"memory b cell"
"FMN1",0.231221803091655,0.0132654951051316,"memory b cell"
"G6PD",0.664587407913363,0.169184566648374,"memory b cell"
"GAB3",0.27697788825925,0.106165689094831,"memory b cell"
"GABARAP",1.04633602788553,1.27177391127962,"memory b cell"
"GAK",1.17887166951678,0.75497758341927,"memory b cell"
"GAPT",0.218790876055273,0.495072039435063,"memory b cell"
"GASK1B",0.32613202907094,0.00415366039285938,"memory b cell"
"GBP5",0.131778841888714,0.0422791040384069,"memory b cell"
"GIHCG",0.129983736706111,0.091591048525586,"memory b cell"
"GM2A",0.40929322993273,0.460891262593028,"memory b cell"
"GNLY",2313336756570978,0.127939514660232,"memory b cell"
"GOLGA8A",0.294160010182043,1.033754748678,"memory b cell"
"GOLGA8B",0.300448316993085,0.844826830392348,"memory b cell"
"GOLGA8N",504207760.324304,191976578.466062,"memory b cell"
"GPM6A",0.393662457986908,0.376551817687793,"memory b cell"
"GPR141",1162800213270.14,NA,"memory b cell"
"GRK3",0.517934574851259,1.04970100439395,"memory b cell"
"GSAP",0.322026481518513,0.413164108130132,"memory b cell"
"GSE1",0.342961047867242,0.173650666201372,"memory b cell"
"GSR",0.715032731771319,0.17392788754219,"memory b cell"
"GSTM2",2729360983205628,299607684619879,"memory b cell"
"GVINP1",0.212125760868369,0.765975161958986,"memory b cell"
"GZMA",7141128479408301,NA,"memory b cell"
"GZMB",0.131086439570253,0.035207466609132,"memory b cell"
"HDAC10",0.167502381284767,0.108179506951,"memory b cell"
"HDAC9",0.242100262343236,0.216511833708264,"memory b cell"
"HELLS",15605056550185302,0.0720050118010773,"memory b cell"
"HIST1H2AG",0.102187993062706,0.151675649817483,"memory b cell"
"HIST1H2AK",1451143833118483,39699197884.1539,"memory b cell"
"HIST1H2BE",9551893621662948,13899495178119786,"memory b cell"
"HIST1H4E",0.1238757492526,0.146875092631561,"memory b cell"
"HIST2H2AA4",0.0850594973550995,1164813700309.37,"memory b cell"
"HLA-H",211697732288.583,3118187841380190,"memory b cell"
"HSH2D",0.287054672502817,0.472122043663828,"memory b cell"
"HTT",0.606284851729976,0.38682866201832,"memory b cell"
"HVCN1",0.545286580329284,2.71473164806184,"memory b cell"
"IFI30",0.204550983887899,0.128613254160329,"memory b cell"
"IKZF3",0.391986624502758,1464043002756077,"memory b cell"
"IL17RA",1.21846791294167,0.244975118663079,"memory b cell"
"IL1R2",0.19516203000277,NA,"memory b cell"
"IL27RA",0.454209370002676,0.194698569542748,"memory b cell"
"IL2RB",3115823369203523,NA,"memory b cell"
"INPP4A",0.465556500128992,0.0856888322282103,"memory b cell"
"INPPL1",0.370224330233505,0.0744287172522579,"memory b cell"
"IRAK3",0.982042730204937,0.211850842843057,"memory b cell"
"IRF5",0.244904956508877,0.121653816868872,"memory b cell"
"IRF8",1.63513159381508,185252662512103,"memory b cell"
"ITGAL",0.499394934259879,0.279340575992532,"memory b cell"
"ITGAM",0.637568853421438,0.274767498791878,"memory b cell"
"ITPK1",0.378531938590463,0.129119180618246,"memory b cell"
"JAZF1",0.417410218310326,0.249747795732042,"memory b cell"
"JDP2",0.576917968051375,0.197595664809905,"memory b cell"
"KCNAB2",0.896668678825867,0.294761525203438,"memory b cell"
"KCNE1",0.172042121202652,NA,"memory b cell"
"KCNE3",0.225023540293772,NA,"memory b cell"
"KCTD12",0.530890348977301,0.346914084575713,"memory b cell"
"KDM5D",0.21141331323113,0.148113786526123,"memory b cell"
"KIAA0930",0.620318689788633,0.265176322056686,"memory b cell"
"KLHL8",0.346064015986661,0.0723443501063529,"memory b cell"
"KLRC1",9897730999594912,NA,"memory b cell"
"KLRD1",1665951491984336,0.0496475344157211,"memory b cell"
"KLRF1",7048109135483814,0.00535611229493926,"memory b cell"
"KMT2D",0.450083279410901,0.252995017406931,"memory b cell"
"KMT2E-AS1",0.578520868840485,0.501872036669803,"memory b cell"
"KRI1",0.257609264140806,0.207979793938085,"memory b cell"
"LAIR1",0.872715406622399,0.171173666545612,"memory b cell"
"LAT2",1.61292732901648,1.36349277061139,"memory b cell"
"LFNG",0.350592398751357,0.141107242901912,"memory b cell"
"LGALS9",0.655713740014191,0.358316994049205,"memory b cell"
"LILRA2",0.275836427044023,0.0105864149592813,"memory b cell"
"LILRB1",0.232453616638504,0.304873729687974,"memory b cell"
"LILRB2",0.327679663270113,0.0284053790099579,"memory b cell"
"LILRB4",0.165258167359801,NA,"memory b cell"
"LINC00174",0.104708819217636,886425204.279844,"memory b cell"
"LINC00877",5870954621431372,431074480441.567,"memory b cell"
"LINC01138",0.190939797017061,0.289748150159201,"memory b cell"
"LINC01145",19187178273926772,60129451669.5255,"memory b cell"
"LINC01220",4940053696454344,517151281.573007,"memory b cell"
"LINC01857",5126913710940543,0.731258657167488,"memory b cell"
"LINC02256",0.119993058385345,290610436.173535,"memory b cell"
"LRRC37A4P",0.153321359112099,0.196081191932683,"memory b cell"
"LST1",0.674739689064702,8.00940460125577,"memory b cell"
"LTA4H",1.38879732407426,3.56748706220891,"memory b cell"
"LY86",0.534240192830349,17.2314880008069,"memory b cell"
"LYL1",0.65579325725878,1.45230380233751,"memory b cell"
"LYZ",0.70160262115748,NA,"memory b cell"
"MAN2B1",0.20706120374343,633619000491873,"memory b cell"
"MANBA",0.642778977015348,0.29622742078687,"memory b cell"
"MAP3K1",1.43683253011272,4.83773166032517,"memory b cell"
"MAPK8IP3",0.219419475804584,0.169783862233893,"memory b cell"
"MARC1",0.183582459607884,NA,"memory b cell"
"MARCH1",1.15685034134211,2718240826274951,"memory b cell"
"MATK",110540236.404261,0.00395821502710751,"memory b cell"
"MATR3-1",0.266735513505074,0.21869982083214,"memory b cell"
"MCTP2",0.733623555100468,0.458358874117745,"memory b cell"
"MIR181A1HG",0.184697216093117,NA,"memory b cell"
"MIR3188",39405569502258776,8719233301.09914,"memory b cell"
"MLC1",20351996145.4732,NA,"memory b cell"
"MPEG1",0.452842481292933,0.386148673126198,"memory b cell"
"MPO",6456907369097751,6277440093762574,"memory b cell"
"MRPS24",3580784874672062,86846804410.3485,"memory b cell"
"MRTFA",0.358549231074439,0.0895918045299096,"memory b cell"
"MS4A1",0.11916577427505,586550437867228,"memory b cell"
"MS4A3",12095667478216546,70047139.5246365,"memory b cell"
"MS4A4E",0.0720157871742066,NA,"memory b cell"
"MS4A6A",0.608558071313853,0.0131586583350806,"memory b cell"
"MT-TC",0.0922303799855318,2476645268116444,"memory b cell"
"MT-TE",0.416841328515798,0.232754503138459,"memory b cell"
"MT-TG",0.145788796879341,347880189.384155,"memory b cell"
"MT-TK",0.247038529693847,0.154267915593362,"memory b cell"
"MT-TS2",0.622868339752841,0.394476622899673,"memory b cell"
"MT-TV",0.510708408662372,0.333886003257995,"memory b cell"
"MTG1",0.118708322338631,0.137057708716928,"memory b cell"
"MYB",289744821.032441,33647245895.7796,"memory b cell"
"MYO15B",0.220598859284926,0.0472142335359884,"memory b cell"
"MYO1G",1.68473091513027,0.725796162705419,"memory b cell"
"MZF1-AS1",0.0699905800537941,6080852396087431,"memory b cell"
"NAIP",0.51571045682291,0.0777800092281864,"memory b cell"
"NAPSB",0.172377494444972,6.28488458627199,"memory b cell"
"NBPF10",0.0974532640202539,35880745424.7863,"memory b cell"
"NBPF12",0.178144014520707,16043852639817730,"memory b cell"
"NBPF14",0.292434529901881,0.173746957961008,"memory b cell"
"NCAM1",0.0845369833299885,NA,"memory b cell"
"NCR1",49068592031340160,NA,"memory b cell"
"NCR3",5302638736869260,0.169568850263346,"memory b cell"
"NDUFV2P1",5604147720850404,56736893715721392,"memory b cell"
"NEIL1",7480399019486.42,0.0512085847956972,"memory b cell"
"NFATC3",0.458716015061382,0.287663795111536,"memory b cell"
"NFE2",0.201348236849695,0.0184312339762804,"memory b cell"
"NKG7",0.526453447749893,5.24492586793979,"memory b cell"
"NLRC3",9453007382356816,3997670966286356,"memory b cell"
"NLRP3",0.355161966267475,0.033111920368938,"memory b cell"
"NME2",0.291882777344406,0.580550315931827,"memory b cell"
"NPIPB5",0.152780043855472,0.168029221526252,"memory b cell"
"NRROS",0.142025876818103,2630957108551483,"memory b cell"
"NUP210",0.411766975280159,0.606830625684116,"memory b cell"
"OGFR",0.895545097682242,0.490700062670891,"memory b cell"
"OSBPL5",0.0881448927129485,65718833.9664361,"memory b cell"
"P2RX7",0.138396443465814,129990244.420531,"memory b cell"
"PAGR1",0.0848681019400777,5311562997874487,"memory b cell"
"PARP15",0.184479932544549,2.70796163133121,"memory b cell"
"PARVG",1.52721258072376,1.15012467508942,"memory b cell"
"PCNT",0.237417930576243,0.110150267242631,"memory b cell"
"PDE7A",1.04675502964034,9.82098062384335,"memory b cell"
"PDZD4",199256959.924162,NA,"memory b cell"
"PHKA2",0.181274005166871,0.081946285543046,"memory b cell"
"PI4KA",0.297019970070524,0.14024179458438,"memory b cell"
"PIK3R5",0.331533952192575,0.0295376975733892,"memory b cell"
"PIKFYVE",0.636851029707053,0.726130444053919,"memory b cell"
"PLBD1",0.166554725855958,0.0100746102012497,"memory b cell"
"PLCB2",0.517667868908128,0.093889125201756,"memory b cell"
"PLCG2",0.48760404740385,2.92924460651839,"memory b cell"
"PLCL2",0.496366962644115,0.449521846501193,"memory b cell"
"PLEKHG3",0.0864050089393363,NA,"memory b cell"
"PLXND1",0.482456834272693,0.0465235635308814,"memory b cell"
"POLD4",0.243262089562994,0.402626782051133,"memory b cell"
"POU2F2",1.44884253870573,775957298.855792,"memory b cell"
"PPIL2",0.248519765517631,0.0858537176403582,"memory b cell"
"PPP1R9B",0.501808877883151,0.290037786465687,"memory b cell"
"PPP5C",0.248725968266013,0.136811925488337,"memory b cell"
"PPP6R1",0.208230899520061,0.180038298864698,"memory b cell"
"PPP6R2",0.921951279217448,0.379312720973354,"memory b cell"
"PRAM1",0.259675925244761,NA,"memory b cell"
"PRF1",8301083094221464,NA,"memory b cell"
"PRKY",0.135083350999475,0.0983286187268265,"memory b cell"
"PRSS57",59183039326387624,NA,"memory b cell"
"PRTN3",2515115855812524,6041546386654564,"memory b cell"
"PSD4",0.319805331747088,0.253070085237674,"memory b cell"
"PSMA6",0.476319965771249,0.144400831850542,"memory b cell"
"PSMB8-AS1",0.476902563612934,0.751275849084403,"memory b cell"
"PSTPIP1",0.594839873192489,0.0440867078469084,"memory b cell"
"PTCH2",3857717158053990,760894583700.706,"memory b cell"
"PTGDR",7726442058296873,NA,"memory b cell"
"PTPN18",1.81789822538313,0.941226530568794,"memory b cell"
"PTPN4",0.26685778398783,0.103741818696845,"memory b cell"
"PTPN7",0.318771927735952,0.491322268344829,"memory b cell"
"PTPRCAP",15786872544951024,6479095356350972,"memory b cell"
"PYCARD",1.58106707018971,5.45297246945142,"memory b cell"
"PYHIN1",2094136047973326,0.123064405422861,"memory b cell"
"RAB44",46269614283725624,1303367296566.15,"memory b cell"
"RABEP2",0.161784840156565,0.477470455660732,"memory b cell"
"RALGPS2",0.291912299904085,2902322495810436,"memory b cell"
"RASSF1",0.58950881661695,0.5027699241298,"memory b cell"
"RASSF2",0.692337594081981,0.749464994338751,"memory b cell"
"REEP4",0.21625601806083,0.0158004091476016,"memory b cell"
"RF00003",3475955394224352,8747536774492151,"memory b cell"
"RF00003-10",0.296234103754136,3679540497268203,"memory b cell"
"RF00003-11",25778114217460348,418886944728931,"memory b cell"
"RF00003-2",4164441985610.75,8306636279944326,"memory b cell"
"RF00003-7",35709270589762920,30079165487935948,"memory b cell"
"RF00003-9",37661048419147624,16110848748.0388,"memory b cell"
"RF00012-39",17277905243520776,1855676473225877,"memory b cell"
"RF00017-71",0.300459983859273,0.0237820383127984,"memory b cell"
"RHBDF2",0.432990868822165,0.376869797997144,"memory b cell"
"RIN3",0.955193354642259,0.171698830848555,"memory b cell"
"RN7SL2",0.482796661841736,0.47264215681153,"memory b cell"
"RNASE2",0.366505071287384,0.0984448324937726,"memory b cell"
